StudentID,CoursesWithPrereqsFulfilled,CoursesWithoutPrereqs,TotalMultipleORReqs,GradeAverage
STNR000768,8,8,0,7.466666666666667
STNR000769,3,4,0,3.5
STNR000770,7,6,0,9.076923076923077
STNR000771,8,9,1,7.882352941176471
STNR000772,8,6,1,6.5
STNR000773,6,10,1,10.466666666666667
STNR000774,4,1,0,8.6
STNR000775,19,9,1,7.375
STNR000776,2,2,0,8.666666666666666
STNR000777,3,5,0,6.25
STNR000778,7,8,0,9.466666666666667
STNR000779,7,4,1,8.272727272727273
STNR000780,3,4,0,5.285714285714286
STNR000781,11,6,0,5.733333333333333
STNR000782,1,0,0,10.0
STNR000783,10,4,1,8.428571428571429
STNR000784,11,3,0,10.076923076923077
STNR000785,1,0,0,12.0
STNR000786,1,0,0,10.0
STNR000787,9,2,1,10.090909090909092
STNR000788,8,7,0,10.357142857142858
STNR000789,9,6,0,9.2
STNR000790,9,10,0,6.333333333333333
STNR000791,6,10,0,10.8125
STNR000792,10,4,1,7.384615384615385
STNR000793,10,27,0,9.971428571428572
STNR000794,1,0,0,12.0
STNR000795,9,7,0,9.785714285714286
STNR000796,1,1,0,4.5
STNR000797,1,5,0,10.0
STNR000798,2,0,0,12.0
STNR000799,1,0,0,12.0
STNR000800,2,0,0,10.0
STNR000801,1,0,0,12.0
STNR000802,1,0,0,12.0
STNR000803,5,2,0,11.333333333333334
STNR000804,3,2,0,9.0
STNR000805,8,8,0,9.1
STNR000806,6,9,1,7.266666666666667
STNR000807,8,8,2,10.785714285714286
STNR000808,7,8,0,10.533333333333333
STNR000809,6,11,0,9.4
STNR000810,8,9,2,10.9375
STNR000811,1,1,0,8.5
STNR000812,7,4,0,8.272727272727273
STNR000813,9,7,1,10.375
STNR000814,5,22,0,3.05
STNR000815,6,3,0,9.714285714285714
STNR000816,5,6,0,10.181818181818182
STNR000817,8,3,0,11.0
STNR000818,8,4,0,6.909090909090909
STNR000819,8,5,1,10.0
STNR000820,6,8,0,7.166666666666667
STNR000821,2,3,0,9.2
STNR000822,9,7,1,8.466666666666667
STNR000823,7,13,0,8.944444444444445
STNR000824,8,7,1,8.466666666666667
STNR000825,6,11,0,10.823529411764707
STNR000826,12,16,0,7.7407407407407405
STNR000827,7,14,0,11.058823529411764
STNR000828,9,10,0,8.38888888888889
STNR000829,14,5,1,10.117647058823529
STNR000830,4,2,0,8.333333333333334
STNR000831,1,0,0,10.0
STNR000832,4,4,0,8.571428571428571
STNR000833,19,15,1,6.151515151515151
STNR000834,4,2,0,9.6
STNR000835,3,5,0,8.142857142857142
STNR000836,3,0,0,10.666666666666666
STNR000837,3,2,0,10.2
STNR000838,3,2,0,10.2
STNR000839,9,5,1,6.5
STNR000840,7,9,1,9.5625
STNR000841,8,12,1,6.125
STNR000842,9,5,1,9.642857142857142
STNR000843,6,7,0,9.307692307692308
STNR000844,21,9,1,9.26923076923077
STNR000845,13,6,1,8.055555555555555
STNR000846,8,5,1,9.461538461538462
STNR000847,3,13,0,5.5
STNR000848,5,13,0,7.875
STNR000849,4,0,0,
STNR000850,4,0,0,9.666666666666666
STNR000851,5,0,0,8.5
STNR000852,1,1,0,8.0
STNR000853,8,8,0,10.75
STNR000854,8,16,0,10.791666666666666
STNR000855,11,11,0,9.590909090909092
STNR000856,17,12,0,4.5
STNR000857,14,12,3,11.043478260869565
STNR000858,10,8,0,10.533333333333333
STNR000859,8,9,0,8.533333333333333
STNR000860,25,6,1,10.04
STNR000861,9,5,1,7.0
STNR000862,24,12,1,9.571428571428571
STNR000863,11,8,1,9.176470588235293
STNR000864,8,11,0,8.466666666666667
STNR000865,20,13,2,8.451612903225806
STNR000866,6,7,3,9.153846153846153
STNR000867,3,4,0,9.333333333333334
STNR000868,16,12,1,8.08
STNR000869,6,5,0,7.0
STNR000870,7,8,0,11.0
STNR000871,10,0,0,6.5
STNR000872,4,6,0,5.5
STNR000873,3,1,0,9.666666666666666
STNR000874,8,2,0,10.75
STNR000875,6,6,0,10.545454545454545
STNR000876,5,6,1,10.5
STNR000877,6,6,0,9.2
STNR000878,7,8,2,9.785714285714286
STNR000879,11,10,0,10.5
STNR000880,7,1,0,7.5
STNR000881,11,10,0,11.411764705882353
STNR000882,8,12,0,9.6
STNR000883,12,6,1,9.75
STNR000884,21,8,1,8.222222222222221
STNR000885,20,13,0,9.766666666666667
STNR000886,4,11,0,6.357142857142857
STNR000887,17,8,1,8.8
STNR000888,17,20,1,6.645161290322581
STNR000889,27,6,1,8.296296296296296
STNR000890,20,7,3,9.36
STNR000891,23,7,2,9.11111111111111
STNR000892,5,8,0,5.7272727272727275
STNR000893,21,8,0,8.307692307692308
STNR000894,27,16,1,6.9743589743589745
STNR000895,24,9,0,6.814814814814815
STNR000896,9,27,1,7.645161290322581
STNR000897,6,6,1,9.916666666666666
STNR000898,8,4,0,10.75
STNR000899,7,5,0,7.916666666666667
STNR000900,18,15,0,8.074074074074074
STNR000901,7,11,2,11.066666666666666
STNR000902,21,13,1,9.484848484848484
STNR000903,14,13,0,10.76923076923077
STNR000904,5,8,1,9.583333333333334
STNR000905,9,10,0,11.055555555555555
STNR000906,4,0,0,9.25
STNR000907,7,6,0,10.181818181818182
STNR000908,6,10,1,6.6923076923076925
STNR000909,10,3,1,5.076923076923077
STNR000912,13,9,0,0.3333333333333333
STNR000913,17,4,0,8.6
STNR000914,5,19,0,5.6875
STNR000915,7,16,0,6.526315789473684
STNR000916,8,7,0,9.642857142857142
STNR000917,13,6,0,9.352941176470589
STNR000918,11,11,0,8.285714285714286
STNR000919,8,5,1,8.153846153846153
STNR000920,7,8,0,8.214285714285714
STNR000921,23,8,1,6.964285714285714
STNR000922,6,10,0,7.2
STNR000923,22,13,0,9.2
STNR000924,5,1,0,8.0
STNR000925,3,3,0,10.2
STNR000926,7,7,0,5.230769230769231
STNR000927,7,3,0,8.6
STNR000928,2,1,0,10.0
STNR000929,6,8,1,7.428571428571429
STNR000930,27,5,2,6.037037037037037
STNR000931,7,17,0,8.304347826086957
STNR000932,10,14,0,3.3043478260869565
STNR000933,6,1,0,8.5
STNR000934,7,7,0,9.142857142857142
STNR000936,20,10,1,7.148148148148148
STNR000937,6,4,0,7.6
STNR000938,1,0,0,10.0
STNR000939,6,13,0,7.823529411764706
STNR000940,2,0,0,11.0
STNR000941,3,2,0,5.5
STNR000942,4,0,0,9.0
STNR000943,8,3,0,4.3
STNR000944,4,0,0,9.0
STNR000945,3,0,0,9.666666666666666
STNR000946,2,2,0,5.75
STNR000947,6,7,0,3.4
STNR000948,1,0,0,12.0
STNR000949,1,0,0,10.0
STNR000950,4,1,0,8.5
STNR000951,7,7,0,6.0
STNR000952,11,2,0,9.583333333333334
STNR000953,14,3,0,9.066666666666666
STNR000954,22,5,0,2.769230769230769
STNR000955,5,2,0,7.0
STNR000956,9,12,1,8.2
STNR000957,24,10,2,9.827586206896552
STNR000958,2,0,0,4.0
STNR000959,2,2,0,7.75
STNR000960,18,16,0,6.741935483870968
STNR000961,4,10,0,6.6923076923076925
STNR000962,5,12,1,10.533333333333333
STNR000963,3,4,0,8.666666666666666
STNR000964,2,8,0,7.375
STNR000965,0,6,0,2.0
STNR000966,2,8,0,7.125
STNR000967,2,6,0,7.428571428571429
STNR000968,3,8,1,9.5
STNR000969,7,14,1,9.55
STNR000970,14,16,1,5.8076923076923075
STNR000971,11,15,1,10.208333333333334
STNR000972,14,13,3,8.84
STNR000973,9,6,2,10.538461538461538
STNR000974,3,13,0,10.071428571428571
STNR000976,0,2,0,
STNR000977,4,14,0,2.3333333333333335
STNR000978,16,7,0,5.684210526315789
STNR000979,14,14,2,3.2083333333333335
STNR000980,5,24,0,9.095238095238095
STNR000981,12,7,3,7.875
STNR000982,17,3,3,9.466666666666667
STNR000983,14,4,3,8.571428571428571
STNR000984,16,3,3,9.857142857142858
STNR000985,12,6,3,12.0
STNR000986,15,4,4,8.428571428571429
STNR000987,14,4,4,8.071428571428571
STNR000988,17,4,4,5.357142857142857
STNR000989,15,4,3,9.2
STNR000990,12,7,3,8.75
STNR000991,13,5,3,8.666666666666666
STNR000992,16,3,3,9.666666666666666
STNR000993,17,4,4,6.6923076923076925
STNR000994,2,19,0,-0.8
STNR000995,10,3,2,2.5454545454545454
STNR000996,2,1,0,11.333333333333334
STNR000997,21,9,4,8.222222222222221
STNR000998,27,8,5,5.586206896551724
STNR000999,32,5,4,11.178571428571429
STNR001000,29,5,4,7.961538461538462
STNR001001,25,12,4,8.592592592592593
STNR001002,26,5,6,7.884615384615385
STNR001003,21,18,2,4.882352941176471
STNR001004,13,11,1,4.5
STNR001005,8,12,0,5.230769230769231
STNR001006,14,16,1,9.5
STNR001007,16,12,4,9.074074074074074
STNR001008,19,11,4,9.724137931034482
STNR001009,12,17,0,9.958333333333334
STNR001010,28,7,4,6.25
STNR001011,22,11,0,8.88
STNR001012,21,11,1,6.074074074074074
STNR001013,9,11,0,8.526315789473685
STNR001014,23,7,4,6.833333333333333
STNR001015,18,10,4,10.12
STNR001016,19,6,3,9.368421052631579
STNR001017,22,12,4,8.48
STNR001018,18,7,3,10.055555555555555
STNR001019,20,10,5,8.333333333333334
STNR001020,22,4,3,3.8636363636363638
STNR001021,20,9,5,5.5
STNR001022,15,2,3,3.5555555555555554
STNR001023,23,12,2,6.9655172413793105
STNR001024,18,7,3,10.333333333333334
STNR001025,17,4,3,8.0625
STNR001026,22,7,4,8.608695652173912
STNR001027,17,10,3,11.444444444444445
STNR001028,28,8,4,9.448275862068966
STNR001029,4,5,0,
STNR001030,13,10,1,10.05
STNR001031,21,10,4,7.3076923076923075
STNR001032,19,9,3,8.043478260869565
STNR001034,14,21,2,7.46875
STNR001035,15,10,1,10.0
STNR001036,23,15,6,9.911764705882353
STNR001037,16,9,1,6.05
STNR001038,20,9,1,7.3478260869565215
STNR001039,3,1,0,9.0
STNR001040,26,5,5,7.517241379310345
STNR001041,7,12,0,9.473684210526315
STNR001042,3,3,0,7.5
STNR001043,1,0,0,12.0
STNR001044,7,8,0,9.0
STNR001045,6,7,1,7.363636363636363
STNR001046,1,0,0,10.0
STNR001047,1,0,0,10.0
STNR001048,1,0,0,12.0
STNR001049,2,3,0,8.0
STNR001050,3,0,0,12.0
STNR001051,3,3,0,10.833333333333334
STNR001052,1,0,0,12.0
STNR001053,1,2,0,8.0
STNR001054,3,3,0,9.5
STNR001055,6,7,1,8.307692307692308
STNR001056,2,11,0,10.23076923076923
STNR001057,3,3,0,7.666666666666667
STNR001058,12,13,0,10.636363636363637
STNR001059,6,7,1,7.5
STNR001060,5,9,0,8.214285714285714
STNR001061,7,10,0,7.882352941176471
STNR001062,5,11,1,10.3125
STNR001063,3,11,0,10.928571428571429
STNR001064,6,8,0,9.857142857142858
STNR001065,5,12,0,6.4
STNR001066,2,7,0,2.0
STNR001067,7,12,1,7.555555555555555
STNR001068,13,22,0,8.757575757575758
STNR001069,3,3,0,11.166666666666666
STNR001070,2,0,0,8.0
STNR001071,1,1,0,10.0
STNR001072,1,1,0,11.0
STNR001073,5,2,0,9.0
STNR001074,3,13,0,6.875
STNR001075,1,1,0,8.5
STNR001076,13,17,2,7.0344827586206895
STNR001077,1,0,0,7.0
STNR001078,6,8,0,9.25
STNR001079,3,6,0,5.0
STNR001080,1,1,0,11.0
STNR001081,4,2,0,10.6
STNR001082,6,21,0,7.363636363636363
STNR001083,3,4,0,10.0
STNR001084,4,13,1,5.588235294117647
STNR001085,5,10,1,9.533333333333333
STNR001086,14,18,1,10.966666666666667
STNR001087,2,3,0,6.8
STNR001088,4,1,0,7.75
STNR001089,4,9,0,8.1
STNR001090,1,0,0,12.0
STNR001091,1,0,0,12.0
STNR001092,1,0,0,10.0
STNR001093,6,8,0,9.307692307692308
STNR001094,1,0,0,7.0
STNR001095,12,12,0,9.91304347826087
STNR001096,1,0,0,10.0
STNR001097,1,0,0,10.0
STNR001098,2,3,0,9.75
STNR001099,4,3,0,10.0
STNR001100,1,0,0,12.0
STNR001101,3,3,0,10.5
STNR001102,3,3,0,8.166666666666666
STNR001103,7,4,0,9.3
STNR001104,5,1,0,8.5
STNR001105,3,7,0,9.555555555555555
STNR001106,6,5,0,11.0
STNR001107,8,8,1,8.6875
STNR001108,10,5,1,9.916666666666666
STNR001109,5,6,1,7.3
STNR001110,5,8,0,11.5
STNR001111,12,10,0,6.666666666666667
STNR001112,10,9,2,3.888888888888889
STNR001113,9,6,1,7.230769230769231
STNR001114,6,5,1,9.5
STNR001115,7,9,1,10.2
STNR001116,7,10,1,5.933333333333334
STNR001117,8,14,0,4.333333333333333
STNR001118,6,9,1,9.083333333333334
STNR001119,8,7,2,8.2
STNR001120,1,0,0,10.0
STNR001121,1,0,0,7.0
STNR001122,17,6,5,7.35
STNR001123,12,9,0,8.277777777777779
STNR001124,6,7,1,6.166666666666667
STNR001125,6,11,0,8.529411764705882
STNR001126,14,12,3,10.217391304347826
STNR001127,11,6,3,9.75
STNR001128,1,0,0,10.0
STNR001129,2,0,0,12.0
STNR001130,4,1,1,5.8
STNR001131,5,1,0,11.2
STNR001132,2,3,0,10.25
STNR001133,7,8,1,11.083333333333334
STNR001134,4,7,0,7.0
STNR001135,6,7,2,5.666666666666667
STNR001136,4,11,1,9.0
STNR001137,7,7,0,10.833333333333334
STNR001138,1,0,0,12.0
STNR001139,1,0,0,12.0
STNR001140,2,0,0,2.0
STNR001141,3,5,0,8.5
STNR001142,7,7,1,8.416666666666666
STNR001143,7,8,0,9.533333333333333
STNR001144,2,10,0,7.454545454545454
STNR001145,6,8,0,9.615384615384615
STNR001146,5,5,1,6.4
STNR001147,10,9,2,8.058823529411764
STNR001148,9,5,0,10.909090909090908
STNR001149,6,7,1,8.846153846153847
STNR001150,9,6,2,7.916666666666667
STNR001151,2,3,0,4.333333333333333
STNR001152,1,0,0,7.0
STNR001153,4,6,0,7.375
STNR001154,21,8,3,7.12
STNR001155,21,6,3,8.846153846153847
STNR001156,6,1,1,10.428571428571429
STNR001157,13,4,0,6.2
STNR001158,24,4,3,5.461538461538462
STNR001159,26,4,2,8.84
STNR001160,22,5,1,7.130434782608695
STNR001161,24,10,2,9.444444444444445
STNR001162,20,10,1,9.071428571428571
STNR001163,5,10,0,10.0
STNR001164,21,3,3,9.238095238095237
STNR001165,18,5,1,6.476190476190476
STNR001166,19,5,1,9.909090909090908
STNR001167,23,5,3,8.666666666666666
STNR001168,6,5,0,9.272727272727273
STNR001169,8,3,0,9.2
STNR001170,19,7,2,8.875
STNR001171,26,3,0,8.37037037037037
STNR001172,2,1,0,7.666666666666667
STNR001173,1,0,0,12.0
STNR001174,1,1,0,8.5
STNR001175,2,4,0,11.333333333333334
STNR001176,1,8,0,11.666666666666666
STNR001177,6,10,2,11.1875
STNR001178,1,0,0,12.0
STNR001179,1,0,0,12.0
STNR001180,5,7,0,10.583333333333334
STNR001181,4,10,1,10.571428571428571
STNR001182,5,3,0,9.333333333333334
STNR001183,3,5,0,9.875
STNR001184,5,8,0,8.692307692307692
STNR001185,2,13,0,9.857142857142858
STNR001186,11,12,0,10.5
STNR001187,5,10,0,8.571428571428571
STNR001188,9,9,1,5.375
STNR001189,6,10,0,10.75
STNR001190,3,4,0,8.4
STNR001191,6,8,1,10.642857142857142
STNR001192,2,0,0,12.0
STNR001193,3,0,0,6.0
STNR001194,4,8,0,8.222222222222221
STNR001195,3,3,0,0.5
STNR001196,1,0,0,10.0
STNR001197,3,12,0,7.5
STNR001198,3,8,0,9.0
STNR001199,8,13,0,8.4
STNR001200,1,0,0,12.0
STNR001201,1,0,0,12.0
STNR001202,1,0,0,7.0
STNR001203,5,7,0,7.6
STNR001204,3,12,0,8.666666666666666
STNR001205,13,13,1,8.0
STNR001206,4,16,0,9.722222222222221
STNR001207,6,13,0,7.0588235294117645
STNR001208,6,15,0,11.68421052631579
STNR001209,5,10,0,8.538461538461538
STNR001210,4,13,1,7.333333333333333
STNR001211,17,16,0,8.266666666666667
STNR001212,14,11,0,9.26086956521739
STNR001213,2,4,0,9.2
STNR001214,1,7,0,11.0
STNR001215,2,11,0,7.0
STNR001216,4,2,0,9.833333333333334
STNR001217,2,6,0,10.428571428571429
STNR001218,3,1,0,10.25
STNR001219,3,4,0,10.5
STNR001220,1,0,0,12.0
STNR001221,3,3,0,8.666666666666666
STNR001222,1,7,0,5.857142857142857
STNR001223,4,7,0,4.875
STNR001224,1,1,0,5.5
STNR001225,1,0,0,10.0
STNR001226,1,0,0,10.0
STNR001227,2,1,0,9.5
STNR001228,4,9,0,7.923076923076923
STNR001229,6,10,0,10.5
STNR001230,1,0,0,7.0
STNR001231,1,0,0,12.0
STNR001232,2,1,0,10.666666666666666
STNR001233,2,5,0,9.6
STNR001234,4,3,0,9.714285714285714
STNR001235,2,5,0,7.833333333333333
STNR001236,1,4,0,10.25
STNR001237,6,3,0,8.5
STNR001238,2,6,0,8.5
STNR001239,3,3,0,10.5
STNR001240,2,9,0,10.4
STNR001241,6,5,1,10.555555555555555
STNR001242,2,11,0,8.076923076923077
STNR001243,5,5,0,8.2
STNR001244,4,6,0,7.666666666666667
STNR001245,5,4,0,10.875
STNR001246,5,9,0,6.285714285714286
STNR001247,1,1,0,12.0
STNR001248,6,7,1,8.454545454545455
STNR001249,3,12,1,7.4
STNR001250,6,9,0,10.5
STNR001251,7,11,0,9.933333333333334
STNR001252,5,13,0,7.352941176470588
STNR001253,4,8,0,7.416666666666667
STNR001254,9,5,0,9.416666666666666
STNR001255,6,13,0,6.722222222222222
STNR001256,8,8,1,10.266666666666667
STNR001257,3,12,0,9.692307692307692
STNR001258,3,13,0,5.357142857142857
STNR001259,1,0,0,12.0
STNR001260,1,0,0,7.0
STNR001261,1,2,0,11.333333333333334
STNR001262,7,8,1,9.6
STNR001263,2,4,0,8.833333333333334
STNR001264,2,0,0,7.0
STNR001265,1,0,0,10.0
STNR001266,1,0,0,10.0
STNR001267,2,11,0,6.769230769230769
STNR001268,3,0,0,7.0
STNR001269,5,13,1,10.8
STNR001270,5,7,2,7.416666666666667
STNR001271,1,0,0,12.0
STNR001272,3,3,0,8.833333333333334
STNR001273,3,4,0,8.0
STNR001274,6,8,0,8.071428571428571
STNR001275,6,5,1,9.0
STNR001276,6,13,0,7.8125
STNR001277,5,4,0,7.888888888888889
STNR001278,6,9,2,11.133333333333333
STNR001279,1,0,0,12.0
STNR001280,1,3,0,8.25
STNR001281,9,12,0,10.7
STNR001282,3,8,0,9.363636363636363
STNR001283,3,13,0,9.214285714285714
STNR001284,2,8,0,10.555555555555555
STNR001285,3,11,0,6.916666666666667
STNR001286,3,8,0,7.666666666666667
STNR001287,3,4,0,10.166666666666666
STNR001288,2,9,0,9.818181818181818
STNR001289,8,17,4,6.2
STNR001290,11,18,2,8.703703703703704
STNR001291,10,13,1,8.909090909090908
STNR001292,3,10,0,7.454545454545454
STNR001293,7,7,1,10.642857142857142
STNR001294,6,8,1,9.333333333333334
STNR001295,3,8,0,6.777777777777778
STNR001296,15,15,0,9.379310344827585
STNR001297,8,19,2,9.32
STNR001298,7,12,0,5.666666666666667
STNR001299,8,8,2,10.9375
STNR001300,7,9,2,6.8125
STNR001301,9,10,1,10.166666666666666
STNR001302,10,12,2,9.2
STNR001303,6,10,1,7.8125
STNR001304,6,3,0,9.0
STNR001305,7,7,0,6.5
STNR001306,6,18,1,9.391304347826088
STNR001307,10,12,1,10.1
STNR001308,11,12,1,9.368421052631579
STNR001309,5,17,0,8.352941176470589
STNR001310,3,3,0,10.166666666666666
STNR001311,4,1,0,8.666666666666666
STNR001312,19,19,2,8.628571428571428
STNR001313,1,1,0,10.0
STNR001314,2,7,0,7.111111111111111
STNR001315,2,1,0,9.5
STNR001316,1,7,0,6.285714285714286
STNR001317,4,2,0,9.833333333333334
STNR001318,2,4,0,11.333333333333334
STNR001319,3,4,0,10.5
STNR001320,2,1,0,10.0
STNR001321,8,9,3,10.117647058823529
STNR001322,5,3,0,11.0
STNR001323,2,2,0,11.0
STNR001324,1,1,0,7.0
STNR001325,11,11,1,7.857142857142857
STNR001326,15,14,0,7.842105263157895
STNR001327,5,12,0,8.875
STNR001328,4,11,1,10.153846153846153
STNR001329,3,6,0,10.0
STNR001330,9,8,1,11.6875
STNR001331,1,2,0,8.0
STNR001332,5,9,0,10.153846153846153
STNR001333,3,0,0,12.0
STNR001334,1,0,0,10.0
STNR001335,4,11,0,9.466666666666667
STNR001336,1,1,0,8.5
STNR001337,3,3,0,10.25
STNR001338,1,0,0,7.0
STNR001339,6,11,2,6.333333333333333
STNR001340,5,20,1,8.791666666666666
STNR001341,1,1,0,12.0
STNR001342,2,2,0,8.5
STNR001343,7,12,0,8.823529411764707
STNR001344,13,12,1,7.428571428571429
STNR001345,7,8,0,8.846153846153847
STNR001346,1,1,0,10.0
STNR001347,1,0,0,12.0
STNR001348,1,0,0,12.0
STNR001349,1,0,0,12.0
STNR001350,1,3,0,8.5
STNR001351,3,0,0,12.0
STNR001352,1,0,0,12.0
STNR001353,2,6,0,8.166666666666666
STNR001354,1,0,0,12.0
STNR001355,3,3,0,7.166666666666667
STNR001356,3,3,0,6.666666666666667
STNR001357,3,9,0,8.416666666666666
STNR001358,4,1,0,9.0
STNR001359,4,8,0,10.363636363636363
STNR001360,2,7,0,8.0
STNR001361,9,6,1,10.846153846153847
STNR001362,4,9,0,9.9
STNR001363,5,3,0,7.75
STNR001364,4,9,1,9.0
STNR001365,6,8,0,7.166666666666667
STNR001366,1,0,0,12.0
STNR001367,4,8,0,8.416666666666666
STNR001368,7,16,0,6.7368421052631575
STNR001369,3,14,0,5.125
STNR001370,3,11,0,7.785714285714286
STNR001371,6,8,1,10.071428571428571
STNR001372,13,15,1,8.142857142857142
STNR001373,4,12,0,9.333333333333334
STNR001374,1,0,0,4.0
STNR001375,1,0,0,12.0
STNR001376,14,14,2,9.423076923076923
STNR001377,7,17,0,7.636363636363637
STNR001378,12,9,0,5.85
STNR001379,5,10,0,7.133333333333334
STNR001380,1,0,0,10.0
STNR001381,2,2,0,7.75
STNR001382,9,13,1,9.772727272727273
STNR001383,13,11,3,10.173913043478262
STNR001384,4,10,0,9.272727272727273
STNR001385,3,13,1,8.733333333333333
STNR001386,5,9,0,8.153846153846153
STNR001387,2,1,0,10.0
STNR001388,2,2,0,7.666666666666667
STNR001389,1,1,0,7.0
STNR001390,1,5,0,8.6
STNR001391,11,18,1,4.555555555555555
STNR001392,16,11,0,8.952380952380953
STNR001393,1,0,0,12.0
STNR001394,3,5,1,6.375
STNR001395,1,4,0,10.0
STNR001396,1,0,0,7.0
STNR001397,1,0,0,10.0
STNR001398,3,0,0,7.0
STNR001399,2,1,0,6.0
STNR001400,1,0,0,10.0
STNR001401,1,0,0,7.0
STNR001402,2,3,0,5.75
STNR001403,2,2,0,7.0
STNR001404,4,1,0,10.0
STNR001405,5,4,0,3.0
STNR001406,1,0,0,4.0
STNR001407,1,0,0,10.0
STNR001408,1,0,0,4.0
STNR001409,1,8,0,6.125
STNR001410,4,0,0,7.0
STNR001411,13,19,0,9.083333333333334
STNR001412,11,9,0,9.588235294117647
STNR001413,3,1,0,8.0
STNR001414,5,14,0,9.1875
STNR001415,4,9,0,8.916666666666666
STNR001416,25,9,1,10.321428571428571
STNR001417,21,13,0,7.5
STNR001418,3,2,0,8.0
STNR001419,10,19,0,5.8076923076923075
STNR001420,15,15,1,2.8275862068965516
STNR001421,20,14,1,7.741935483870968
STNR001422,1,0,0,4.0
STNR001423,1,2,0,5.0
STNR001424,1,0,0,10.0
STNR001425,2,4,0,8.666666666666666
STNR001426,8,10,0,5.333333333333333
STNR001427,1,0,0,12.0
STNR001428,9,7,1,8.375
STNR001429,5,7,0,3.7777777777777777
STNR001430,4,4,0,6.666666666666667
STNR001431,7,6,0,9.916666666666666
STNR001432,9,5,0,6.857142857142857
STNR001433,1,0,0,10.0
STNR001434,8,3,0,6.333333333333333
STNR001435,1,0,0,12.0
STNR001436,7,7,0,7.615384615384615
STNR001437,10,9,0,7.0
STNR001438,7,7,0,8.272727272727273
STNR001439,4,9,0,7.3
STNR001440,1,0,0,12.0
STNR001441,2,4,0,8.833333333333334
STNR001442,1,5,0,8.333333333333334
STNR001443,4,9,0,9.444444444444445
STNR001444,8,8,1,8.125
STNR001445,8,4,2,10.3
STNR001446,2,5,0,9.666666666666666
STNR001447,4,4,0,2.6666666666666665
STNR001448,1,0,0,7.0
STNR001449,14,19,1,9.642857142857142
STNR001450,1,0,0,10.0
STNR001451,10,0,0,11.3
STNR001452,11,0,0,7.818181818181818
STNR001453,16,10,1,10.857142857142858
STNR001454,9,11,1,9.666666666666666
STNR001455,11,6,1,10.117647058823529
STNR001456,6,2,0,10.142857142857142
STNR001457,5,8,1,9.846153846153847
STNR001458,8,10,2,7.444444444444445
STNR001459,9,4,0,10.153846153846153
STNR001460,1,0,0,10.0
STNR001461,6,6,0,10.4
STNR001462,3,3,0,10.666666666666666
STNR001463,3,2,0,7.0
STNR001464,4,1,0,11.5
STNR001465,3,1,0,8.25
STNR001466,5,1,0,9.4
STNR001467,2,1,0,7.0
STNR001468,5,5,0,10.11111111111111
STNR001469,2,2,0,12.0
STNR001470,4,9,1,7.555555555555555
STNR001471,1,0,0,12.0
STNR001472,1,0,0,10.0
STNR001473,19,13,0,9.448275862068966
STNR001474,2,1,0,8.0
STNR001475,1,0,0,12.0
STNR001476,3,4,0,10.166666666666666
STNR001477,4,2,0,11.6
STNR001478,3,3,0,8.4
STNR001479,6,4,0,9.428571428571429
STNR001480,1,0,0,12.0
STNR001481,8,7,0,5.533333333333333
STNR001482,4,5,0,11.0
STNR001483,4,2,0,9.5
STNR001484,10,0,0,10.4
STNR001485,4,5,0,5.25
STNR001486,2,2,0,12.0
STNR001487,5,6,0,11.0
STNR001488,5,6,0,10.909090909090908
STNR001489,3,9,0,5.888888888888889
STNR001490,3,0,0,11.0
STNR001491,5,3,0,11.0
STNR001492,3,8,0,9.11111111111111
STNR001493,10,7,1,9.0
STNR001494,9,6,0,7.9
STNR001495,7,3,0,9.857142857142858
STNR001496,8,8,0,10.066666666666666
STNR001497,1,5,0,7.0
STNR001498,3,2,0,8.4
STNR001499,4,3,0,8.0
STNR001500,5,3,0,9.285714285714286
STNR001501,5,6,0,8.181818181818182
STNR001502,7,6,0,10.363636363636363
STNR001503,8,9,0,8.4
STNR001504,7,8,0,7.769230769230769
STNR001505,9,6,0,9.866666666666667
STNR001506,10,8,0,9.071428571428571
STNR001507,1,0,0,12.0
STNR001508,10,7,1,10.266666666666667
STNR001509,6,7,1,9.615384615384615
STNR001510,2,0,0,8.5
STNR001511,6,8,0,11.153846153846153
STNR001512,6,9,0,9.727272727272727
STNR001513,7,7,1,6.9
STNR001514,1,0,0,12.0
STNR001515,2,4,0,10.666666666666666
STNR001516,8,6,0,9.642857142857142
STNR001517,11,7,2,9.647058823529411
STNR001518,3,13,0,10.0
STNR001519,1,0,0,10.0
STNR001520,9,13,2,7.3
STNR001521,12,3,1,7.2
STNR001522,3,2,0,11.333333333333334
STNR001523,6,7,0,9.545454545454545
STNR001524,4,4,0,7.0
STNR001525,13,13,0,6.777777777777778
STNR001526,9,3,0,9.0
STNR001527,9,6,2,8.76923076923077
STNR001528,3,12,0,9.857142857142858
STNR001529,9,10,0,9.733333333333333
STNR001530,7,10,0,8.909090909090908
STNR001531,14,10,0,8.428571428571429
STNR001532,1,0,0,10.0
STNR001533,1,0,0,7.0
STNR001534,2,3,0,7.0
STNR001535,16,9,1,10.545454545454545
STNR001536,10,6,0,5.928571428571429
STNR001537,2,3,0,7.6
STNR001538,9,8,2,7.705882352941177
STNR001539,3,7,0,10.88888888888889
