STUDIENR,UDDANNELSE,KURSKODE,KURSTXT,BEDOMMELSE,SKALA,ECTS,UDPROVNING,CENSUR,BEDOMMELSESDATO
STNR001590,"Elektroteknologi, cand.polyt.",31750,31750 Stabilitet og kontrol i elforsyningssystemer,7,7-trinsskala,10.0,Mundtlig,intern censur,2019-12-20
STNR001590,"Elektroteknologi, cand.polyt.",31761,31761 Vedvarende energi i el-markederne,7,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-06-17
STNR001590,"Elektroteknologi, cand.polyt.",31770,31770 Højspændingsteknik,2,7-trinsskala,10.0,Mundtlig,ekstern censur,2019-05-29
STNR001590,"Elektroteknologi, cand.polyt.",31773,31773 Transienter i elforsyningssystemer,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-12-10
STNR001590,"Elektroteknologi, cand.polyt.",31778,31778 Distribueret energiteknologier modellering og kontrol,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-05-23
STNR001590,"Elektroteknologi, cand.polyt.",34366,34366 Intelligente systemer,7,7-trinsskala,5.0,Mundtlig,ekstern censur,2019-12-17
STNR001590,"Elektroteknologi, cand.polyt.",42282,42282 Smarte byer,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-12-20
STNR001590,"Elektroteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-29
STNR001590,"Elektroteknologi, cand.polyt.",31783-1,31783 Integration af vindkraft i elsystemet,4,7-trinsskala,5.0,Mundtlig,intern censur,2019-12-18
STNR001590,"Elektroteknologi, cand.polyt.",E31-35,Institut for Elektroteknologi,7,7-trinsskala,35.0,Projekt,ekstern censur,2020-07-13
STNR001610,"Elektroteknologi, cand.polyt.",2421,02421 Stokastisk adaptiv regulering,EM,7-trinsskala,10.0,Skriftlig,intern censur,2018-06-20
STNR001610,"Elektroteknologi, cand.polyt.",2421,02421 Stokastisk adaptiv regulering,10,7-trinsskala,10.0,Skriftlig,intern censur,2019-06-28
STNR001610,"Elektroteknologi, cand.polyt.",2450,02450 Introduktion til machine learning og data mining,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-12
STNR001610,"Elektroteknologi, cand.polyt.",2506,02506 Videregående billedanalyse,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-05-29
STNR001610,"Elektroteknologi, cand.polyt.",2632,02632 Introduktion til programmering og databehandling,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-09-29
STNR001610,"Elektroteknologi, cand.polyt.",31310,31310 Reguleringsteknik 2,4,7-trinsskala,10.0,Skriftlig,intern censur,2018-02-08
STNR001610,"Elektroteknologi, cand.polyt.",31320,31320 Robust og fejltolerant regulering,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-05-16
STNR001610,"Elektroteknologi, cand.polyt.",31343,31343 Introduktion til programmerbare logiske kontrollere,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2018-07-18
STNR001610,"Elektroteknologi, cand.polyt.",31380,31380 Intelligente systemer,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-12-14
STNR001610,"Elektroteknologi, cand.polyt.",31383,31383 Robotteknik,EM,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-01-31
STNR001610,"Elektroteknologi, cand.polyt.",31383,31383 Robotteknik,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-02-04
STNR001610,"Elektroteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-01-16
STNR001610,"Elektroteknologi, cand.polyt.",E31-35,Institut for Elektroteknologi,12,7-trinsskala,35.0,Projekt,ekstern censur,2020-04-06
STNR001610,"Elektroteknologi, cand.polyt.",S31-10-1,Specialkursus ved Institut for Elektroteknologi,10,7-trinsskala,10.0,Projekt,intern censur,2019-11-22
STNR001629,"Medicin og teknologi, cand.polyt.",2411,02411 Statistisk forsøgsplanlægning,2,7-trinsskala,5.0,Skriftlig,intern censur,2017-12-20
STNR001629,"Medicin og teknologi, cand.polyt.",2441,02441 Anvendt statistik og statistisk programmel,4,7-trinsskala,5.0,Skriftlig,intern censur,2018-01-19
STNR001629,"Medicin og teknologi, cand.polyt.",31560,31560 Videregående signalbehandling med medicinske anvendelser,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2017-12-16
STNR001629,"Medicin og teknologi, cand.polyt.",31566,31566 Personlige bærbare sundhedsteknologier,10,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2018-05-17
STNR001629,"Medicin og teknologi, cand.polyt.",31590,31590 Medikoteknisk produktudvikling,7,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-04
STNR001629,"Medicin og teknologi, cand.polyt.",E31-35,Institut for Elektroteknologi,12,7-trinsskala,35.0,Projekt,ekstern censur,2019-09-06
STNR001629,"Medicin og teknologi, cand.polyt.",KU101,KU101 Patofysiologi,2,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-17
STNR001629,"Medicin og teknologi, cand.polyt.",KU101,KU101 Patofysiologi,-3,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-01-15
STNR001629,"Medicin og teknologi, cand.polyt.",KU101,KU101 Patofysiologi,EM,7-trinsskala,10.0,Skriftlig,ekstern censur,2018-02-22
STNR001629,"Medicin og teknologi, cand.polyt.",KU105,KU105 Videregående fysiologisk modellering,12,7-trinsskala,10.0,Mundtlig,intern censur,2018-05-29
STNR001629,"Medicin og teknologi, cand.polyt.",P34-02-1,Ph.d.-kursus ved Institut for Fotonik,BE,7-trinsskala,2.5,Projekt,intern censur,2018-06-08
STNR001629,"Medicin og teknologi, cand.polyt.",SKU31-10-1,"Specialkursus, Københavns Universitet",10,7-trinsskala,10.0,Afløsningsopgave,ingen censur,2018-11-14
STNR001629,"Medicin og teknologi, cand.polyt.",SKU31-15-1,"Specialkursus, Københavns Universitet",10,7-trinsskala,15.0,Afløsningsopgave,ingen censur,2018-11-06
STNR001691,"Fotonik, cand.polyt.",10104,10104 Introduktion til kvantemekanik,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-06-07
STNR001691,"Fotonik, cand.polyt.",34034,34034 Lasere og fotoniske systemer,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-12-09
STNR001691,"Fotonik, cand.polyt.",34041,34041 Bølgelederoptik,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-05-27
STNR001691,"Fotonik, cand.polyt.",34043,34043 Projekter i optik og fotonik,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-16
STNR001691,"Fotonik, cand.polyt.",34046,34046 Experimental methods in photonics,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-06
STNR001691,"Fotonik, cand.polyt.",34052,34052 Ikke-lineær optik,10,7-trinsskala,10.0,Skriftlig,ekstern censur,2020-12-14
STNR001691,"Fotonik, cand.polyt.",34053,34053 Numeriske metoder i fotonik,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-05-19
STNR001691,"Fotonik, cand.polyt.",34129,34129 Experimentelt kursus i optisk kommunikation,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-12-06
STNR001691,"Fotonik, cand.polyt.",34130,34130 Introduktion til optisk kommunikation,12,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-12-17
STNR001691,"Fotonik, cand.polyt.",34153,34153 Fysiske koncepter i optisk kommunikation,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-12-12
STNR001691,"Fotonik, cand.polyt.",34156,34156 Avancerede optiske kommunikationssystemer,12,7-trinsskala,5.0,Mundtlig,ekstern censur,2020-05-20
STNR001691,"Fotonik, cand.polyt.",34430,34430 Introduktion til biofotonik,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-05-29
STNR001691,"Fotonik, cand.polyt.",34541,34541 Entrepreneurship in photonics and communications,12,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-12-03
STNR001691,"Fotonik, cand.polyt.",42430,42430 Projektledelse,7,7-trinsskala,5.0,Mundtlig,ekstern censur,2021-02-12
STNR001691,"Fotonik, cand.polyt.",E34-35,Institut for Fotonik,12,7-trinsskala,35.0,Projekt,ekstern censur,2021-09-30
STNR001691,"Fotonik, cand.polyt.",S34-05-1,Specialkursus ved Institut for Fotonik,12,7-trinsskala,5.0,Projekt,intern censur,2021-01-20
STNR001696,"Informationsteknologi, cand.polyt.",1410,01410 Kryptologi 1,0,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-05-28
STNR001696,"Informationsteknologi, cand.polyt.",1410,01410 Kryptologi 1,2,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-08-14
STNR001696,"Informationsteknologi, cand.polyt.",2191,02191 Computersikkerhedsundersøgelser,4,7-trinsskala,5.0,Mundtlig,intern censur,2020-01-24
STNR001696,"Informationsteknologi, cand.polyt.",2192,02192 Computersikkerhedshændelseshåndtering,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2020-06-15
STNR001696,"Informationsteknologi, cand.polyt.",2193,02193 Etisk hacking,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-07-25
STNR001696,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR001696,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,10,7-trinsskala,7.5,Skriftlig,intern censur,2020-12-17
STNR001696,"Informationsteknologi, cand.polyt.",2232,02232 Anvendt kryptografi,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-21
STNR001696,"Informationsteknologi, cand.polyt.",2233,02233 Netværkssikkerhed,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-27
STNR001696,"Informationsteknologi, cand.polyt.",2234,02234 Aktuelle emner i systemsikkerhed,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-10
STNR001696,"Informationsteknologi, cand.polyt.",2239,02239 Datasikkerhed,2,7-trinsskala,7.5,Skriftlig,intern censur,2020-02-03
STNR001696,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,4,7-trinsskala,5.0,Skriftlig,intern censur,2021-03-08
STNR001696,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,4,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-18
STNR001696,"Informationsteknologi, cand.polyt.",34341,34341 Datakommunikationsprincipper,7,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-12-11
STNR001696,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",10,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-06-21
STNR001696,"Informationsteknologi, cand.polyt.",E34-35,Institut for Fotonik,10,7-trinsskala,35.0,Projekt,ekstern censur,2021-02-22
STNR001696,"Informationsteknologi, cand.polyt.",KU141,KU141 Rethinking Healthcare/Innovation as a powerful driver,BE,bestået/ikke bestået,5.0,Mundtlig,intern censur,2019-08-23
STNR001731,"Menneskeorienteret kunstig intelligens, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR001731,"Menneskeorienteret kunstig intelligens, cand.polyt.",2456,02456 Dyb læring,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-27
STNR001731,"Menneskeorienteret kunstig intelligens, cand.polyt.",2460,02460 Avanceret machine learning,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-04
STNR001731,"Menneskeorienteret kunstig intelligens, cand.polyt.",2805,02805 Sociale grafer og interaktioner,12,7-trinsskala,10.0,Skriftlig,intern censur,2019-01-08
STNR001731,"Menneskeorienteret kunstig intelligens, cand.polyt.",2806,02806 Social dataanalyse og visualisering,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-19
STNR001731,"Menneskeorienteret kunstig intelligens, cand.polyt.",2808,02808 Personal data interaction,10,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2019-06-17
STNR001731,"Menneskeorienteret kunstig intelligens, cand.polyt.",2809,02809 UX design prototypeudvikling,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-01-16
STNR001731,"Menneskeorienteret kunstig intelligens, cand.polyt.",2830,02830 Avanceret projekt i digitale medieteknologier,7,7-trinsskala,10.0,Skriftlig,intern censur,2020-01-16
STNR001731,"Menneskeorienteret kunstig intelligens, cand.polyt.",41634,41634 HardTech entrepreneurship,12,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2018-12-14
STNR001731,"Menneskeorienteret kunstig intelligens, cand.polyt.",E01-32,Institut for Matematik og Computer Science,7,7-trinsskala,32.5,Projekt,ekstern censur,2020-12-08
STNR001731,"Menneskeorienteret kunstig intelligens, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2019-08-02
STNR001731,"Menneskeorienteret kunstig intelligens, cand.polyt.",S01-10-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,10.0,Projekt,intern censur,2020-06-26
STNR001731,"Menneskeorienteret kunstig intelligens, cand.polyt.",S41-05-1,Specialkursus ved Institut for Mekanisk Teknologi,BE,7-trinsskala,5.0,Projekt,intern censur,2019-03-26
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",2285,02285 Kunstig intelligens og multiagent-systemer,12,7-trinsskala,7.5,Skriftlig,intern censur,2019-07-07
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",2456,02456 Dyb læring,10,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-01-27
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",2460,02460 Avanceret machine learning,12,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-06-04
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",2805,02805 Sociale grafer og interaktioner,12,7-trinsskala,10.0,Skriftlig,intern censur,2019-01-08
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",2806,02806 Social dataanalyse og visualisering,10,7-trinsskala,5.0,Skriftlig,intern censur,2020-06-19
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",2807,02807 Beregningsmæssige værktøjer til datavidenskab,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-08
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",2808,02808 Personal data interaction,10,7-trinsskala,10.0,Afløsningsopgave,ekstern censur,2019-06-17
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",2809,02809 UX design prototypeudvikling,12,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-01-16
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",2830,02830 Avanceret projekt i digitale medieteknologier,7,7-trinsskala,10.0,Skriftlig,intern censur,2020-01-16
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",42575,42575 Teknologi og innovationsledelse,10,7-trinsskala,5.0,Afløsningsopgave,intern censur,2019-01-28
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",E01-32,Institut for Matematik og Computer Science,10,7-trinsskala,32.5,Projekt,ekstern censur,2020-12-07
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",S01-05-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,5.0,Projekt,intern censur,2019-08-02
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",S01-10-1,Specialkursus ved Institut for Matematik og Computer Science,BE,7-trinsskala,10.0,Projekt,intern censur,2020-06-26
STNR001734,"Menneskeorienteret kunstig intelligens, cand.polyt.",S41-05-1,Specialkursus ved Institut for Mekanisk Teknologi,BE,7-trinsskala,5.0,Projekt,intern censur,2019-03-26
STNR001803,"Informationsteknologi, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,IG,7-trinsskala,5.0,Skriftlig,ekstern censur,2018-12-21
STNR001803,"Informationsteknologi, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,0,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-05-21
STNR001803,"Informationsteknologi, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,IG,7-trinsskala,5.0,Skriftlig,ekstern censur,2019-12-19
STNR001803,"Informationsteknologi, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,IG,7-trinsskala,5.0,Skriftlig,ekstern censur,2020-12-18
STNR001803,"Informationsteknologi, cand.polyt.",2110,02110 Algoritmer og datastrukturer 2,2,7-trinsskala,5.0,Skriftlig,ekstern censur,2021-05-21
STNR001803,"Informationsteknologi, cand.polyt.",2158,02158 Parallelprogrammering,-3,7-trinsskala,5.0,Skriftlig,intern censur,2019-02-11
STNR001803,"Informationsteknologi, cand.polyt.",2158,02158 Parallelprogrammering,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-05-16
STNR001803,"Informationsteknologi, cand.polyt.",2159,02159 Operativsystemer,12,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-13
STNR001803,"Informationsteknologi, cand.polyt.",2203,02203 Design af digitale systemer,-3,7-trinsskala,5.0,Skriftlig,intern censur,2020-01-03
STNR001803,"Informationsteknologi, cand.polyt.",2203,02203 Design af digitale systemer,EM,7-trinsskala,5.0,Skriftlig,intern censur,2020-12-29
STNR001803,"Informationsteknologi, cand.polyt.",2203,02203 Design af digitale systemer,4,7-trinsskala,5.0,Skriftlig,intern censur,2021-05-27
STNR001803,"Informationsteknologi, cand.polyt.",2211,02211 Videregående computerarkitektur,EM,7-trinsskala,5.0,Skriftlig,intern censur,2019-09-03
STNR001803,"Informationsteknologi, cand.polyt.",2211,02211 Videregående computerarkitektur,0,7-trinsskala,5.0,Skriftlig,intern censur,2019-05-24
STNR001803,"Informationsteknologi, cand.polyt.",2211,02211 Videregående computerarkitektur,4,7-trinsskala,5.0,Skriftlig,intern censur,2020-05-26
STNR001803,"Informationsteknologi, cand.polyt.",2220,02220 Distribuerede systemer,4,7-trinsskala,7.5,Skriftlig,intern censur,2019-06-13
STNR001803,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,0,7-trinsskala,7.5,Skriftlig,intern censur,2018-12-19
STNR001803,"Informationsteknologi, cand.polyt.",2223,02223 Modelbaseret systems engineering,7,7-trinsskala,7.5,Skriftlig,intern censur,2019-05-27
STNR001803,"Informationsteknologi, cand.polyt.",2229,02229 Systemoptimering,7,7-trinsskala,7.5,Afløsningsopgave,intern censur,2020-01-07
STNR001803,"Informationsteknologi, cand.polyt.",2238,02238 Biometriske systemer,7,7-trinsskala,5.0,Skriftlig,intern censur,2019-08-12
STNR001803,"Informationsteknologi, cand.polyt.",2247,02247 Oversætterkonstruktion,7,7-trinsskala,5.0,Afløsningsopgave,ekstern censur,2019-05-24
STNR001803,"Informationsteknologi, cand.polyt.",2267,02267 Softwareudvikling af webtjenester,7,7-trinsskala,5.0,Skriftlig,intern censur,2020-02-14
STNR001803,"Informationsteknologi, cand.polyt.",2291,02291 Systemintegration,4,7-trinsskala,5.0,Skriftlig,intern censur,2019-06-17
STNR001803,"Informationsteknologi, cand.polyt.",2393,02393 Programmering i C++,BE,bestået/ikke bestået,5.0,Skriftlig,intern censur,2019-12-08
STNR001803,"Informationsteknologi, cand.polyt.",42490,"42490 Teknologi, ledelse, organisation og forretningsmodeller",7,7-trinsskala,10.0,Skriftlig,ekstern censur,2019-01-29
STNR001803,"Informationsteknologi, cand.polyt.",E01-32,Institut for Matematik og Computer Science,2,7-trinsskala,32.5,Projekt,ekstern censur,2021-09-10
STNR001803,"Informationsteknologi, cand.polyt.",S31-05-1,Specialkursus ved Institut for Elektroteknologi,10,7-trinsskala,5.0,Projekt,intern censur,2019-10-14
STNR002029,"Fødevareteknologi, cand.polyt.",23101,23101 Introduktion til fødevareproduktionskæder,0,7-trinsskala,10.0,Skriftlig,ekstern censur,2017-12-12
STNR002029,"Fødevareteknologi, cand.polyt.",23101,23101 Introduktion til fødevareproduktionskæder,7,7-trinsskala,10.0,Mundtlig,ekstern censur,2018-02-21
STNR002029,"Fødevareteknologi, cand.polyt.",23102,23102 Fødevaresikkerhed i produktionskæder,10,7-trinsskala,10.0,Mundtlig,ekstern censur,2018-05-22
STNR002029,"Fødevareteknologi, cand.polyt.",23272,23272 Risikoanalyse i fødevaresikkerhed,7,7-trinsskala,10.0,Skriftlig,intern censur,2017-12-18
STNR002029,"Fødevareteknologi, cand.polyt.",23301,23301 Praktisk kemisk fødevareanalyse,10,7-trinsskala,5.0,Skriftlig,intern censur,2019-01-25
